"","typingDuration","game_id","video_id","hour","dayOfWeek","match"
"10628",1000,6188,3924,13,5,0.06423949777367
"10629",1000,6188,3924,13,5,7.30101345239435
"10630",1000,6188,3924,13,5,0
"10631",1000,6188,3924,13,5,3.7459612794215
"10632",1000,6188,3924,13,5,10.1046139034968
"10633",1000,6188,3924,13,5,1
"10634",0,6188,3924,13,5,7.91239941577114
"10635",1000,6188,3924,13,5,2.45619225923395
"10636",1000,6188,3924,13,5,8.3057813208701
"10637",1000,6188,3924,13,5,5.1058254328043
"10638",2000,6188,3924,13,5,8.1867841763752
"10639",1000,6188,3924,13,5,8.7839073516586
"10640",1000,6188,3924,13,5,2.38618637955875
"10641",1000,6189,11682,13,5,1.34344707055738
"10642",0,6189,11682,13,5,1.52119331129736
"10643",1000,6189,11682,13,5,2.07427357821433
"10644",3000,6189,11682,13,5,3.57070371260124
"10645",1000,6189,11682,13,5,3.42951734371119
"10646",1000,6189,11682,13,5,4.85659318828563
"10647",1000,6189,11682,13,5,0.20201976890615
"10648",1000,6189,11682,13,5,0
"10649",1000,6189,11682,13,5,2.18627314224999
"10650",2000,6189,11682,13,5,1.01192073495849
"10651",1000,6189,11682,13,5,5.6193643471487
"10652",2000,6189,11682,13,5,2.12645785503381
"10653",1000,6189,11682,13,5,0.81873075307798
"10654",1000,6189,11682,13,5,2.81873075307798
"10655",6000,6189,11682,13,5,1.12506038110486
"10656",1000,6189,11682,13,5,3.52782342073369
"10657",2000,6189,11682,13,5,0.82211048225448
"10658",2000,6189,11682,13,5,5.12651230526958
"10659",2000,6190,3120,13,5,4.01795639015417
"10660",2000,6190,3120,13,5,3.28884019889144
"10661",2000,6190,3120,13,5,5.59201501862908
"10662",2000,6190,3120,13,5,5.93827430147987
"10663",2000,6190,3120,13,5,2.15937084514926
"10664",2000,6190,3120,13,5,2.48905079911362
"10665",0,6190,3120,13,5,6.0876099419225
"10666",1000,6190,3120,13,5,0.000124241332810193
"10667",1000,6190,3120,13,5,2.54881163609403
"10668",1000,6190,3120,13,5,6.92438824798636e-05
"10669",0,6190,3120,13,5,4.12651230803832
"10670",1000,6190,3120,13,5,6.77288391099928e-05
"10671",1000,6191,2917,13,5,2.96093250251389
"10672",3000,6191,2917,13,5,11.742849994428
"10673",2000,6191,2917,13,5,5.85081553142742
"10674",1000,6191,2917,13,5,12.5323204206786
"10675",1000,6191,2917,13,5,10.240436662892
"10676",1000,6191,2917,13,5,2.45619225923395
"10677",4000,6191,2917,13,5,1.48905079911362
"10678",2000,6191,2917,13,5,4.41983412114012
"10679",1000,6191,2917,13,5,0.54004691740663
"10680",0,6191,2917,13,5,2.25498429338947
"10681",2000,6191,2917,13,5,4.66893301633029
"10682",2000,6191,2917,13,5,3.22303550145914
"10683",2000,6191,2917,13,5,7.56696346550858
"10684",0,6191,2917,13,5,6.69576627079736
"10685",1000,6191,2917,13,5,6.51951770485551
"10686",1000,6191,2917,13,5,2.84016852878008
"10687",1000,6191,2917,13,5,2.3498192606752
"10688",1000,6191,2917,13,5,6.03398397503002
"10689",1000,6191,2917,13,5,3.93566081291496
"10690",1000,6191,2917,13,5,5.89717241770379
"10691",1000,6191,2917,13,5,4.32206991541802
"10692",0,6191,2917,13,5,0.61450157157442
"10693",1000,6191,2917,13,5,5.88634533766611
"10694",1000,6191,2917,13,5,4.44945516101729
"10695",1000,6191,2917,13,5,1.44444036705577
"10696",1000,6191,2917,13,5,8.421272545319
"10697",1000,6191,2917,13,5,5.66432915424759
"10698",1000,6191,2917,13,5,3.82373464856835
"10699",1000,6191,2917,13,5,2.99814060021125
"10700",1000,6194,3259,13,5,1.79869837261022
"10701",2000,6194,3259,13,5,4.27001806390271
"10702",2000,6194,3259,13,5,2.20231040825027
"10703",2000,6194,3259,13,5,7.3437845876105
"10704",1000,6194,3259,13,5,5.6847617328124
