"","id","gtaaType","matchDistance","normalizedTag","score","tag","gametime","typingDuration","game_id","owner_id","matchingTagEntry_id","pioneer","creationDate","id","start","initiator_id","video_id","countExistingVideoTags","match","hour","dayOfWeek"
"1",17,NA,NA,"boerenleven",150,"boerenleven",17000,1000,8,6,20823,1,"2011-07-15 17:07:02",8,"2011-07-15 17:06:41",5,2586,0,4.11992496499018,17,5
"2",16,NA,NA,"frans",150,"frans",16000,1000,8,6,20822,1,"2011-07-15 17:07:01",8,"2011-07-15 17:06:41",5,2586,0,3.57320804247784,17,5
"3",15,NA,NA,"bus",5,"bus",15000,1000,8,6,NA,1,"2011-07-15 17:07:00",8,"2011-07-15 17:06:41",5,2586,0,2,17,5
"4",14,NA,NA,"straat",5,"straat",14000,1000,8,6,NA,1,"2011-07-15 17:06:59",8,"2011-07-15 17:06:41",5,2586,0,2.02732372244729,17,5
"5",13,"GeografischeNamen",NA,"newyork",175,"new york",7000,1000,8,6,20816,1,"2011-07-15 17:06:53",8,"2011-07-15 17:06:41",5,2586,0,4.37021227988925,17,5
"6",12,NA,NA,"anders",150,"anders",6000,0,8,6,20814,1,"2011-07-15 17:06:52",8,"2011-07-15 17:06:41",5,2586,0,2.8977546329017,17,5
"7",11,NA,NA,"frans",150,"frans",5000,0,8,6,20812,1,"2011-07-15 17:06:51",8,"2011-07-15 17:06:41",5,2586,0,4.11386114570432,17,5
"8",18,NA,NA,"ouderwets",5,"ouderwets",19000,1000,8,6,NA,1,"2011-07-15 17:07:05",8,"2011-07-15 17:06:41",5,2586,0,2,17,5
"9",19,NA,NA,"thuis",150,"thuis",22000,2000,8,6,20827,1,"2011-07-15 17:07:07",8,"2011-07-15 17:06:41",5,2586,0,5.1354857073957,17,5
"10",20,NA,NA,"brandweer",150,"brandweer",25000,0,8,6,396049,1,"2011-07-15 17:07:11",8,"2011-07-15 17:06:41",5,2586,0,2.36787944117144,17,5
"11",21,NA,NA,"jdfhgdjfhg",5,"jdfhgdjfhg",1000,0,9,7,NA,1,"2011-07-15 17:26:53",9,"2011-07-15 17:26:49",7,3584,0,2,17,5
"12",22,NA,NA,"hond",150,"hond",2000,0,10,10,13604,1,"2011-07-15 17:28:07",10,"2011-07-15 17:28:02",10,3215,0,5.08505940542343,17,5
"13",23,NA,NA,"steenoven",150,"steenoven",5000,2000,10,1,13603,1,"2011-07-15 17:28:09",10,"2011-07-15 17:28:02",10,3215,0,10.1406700289694,17,5
"14",24,NA,NA,"weg",5,"weg",5000,0,10,10,NA,1,"2011-07-15 17:28:11",10,"2011-07-15 17:28:02",10,3215,0,2.00000000000014,17,5
"15",25,NA,NA,"gaarkeuken",150,"gaarkeuken",6000,1000,10,1,13602,1,"2011-07-15 17:28:11",10,"2011-07-15 17:28:02",10,3215,0,8.47934313101117,17,5
"16",26,"GeografischeNamen",NA,"limburg",175,"limburg",8000,1000,10,1,13605,1,"2011-07-15 17:28:13",10,"2011-07-15 17:28:02",10,3215,0,9.15025878750402,17,5
"17",27,"GeografischeNamen",NA,"groningen",175,"groningen",9000,1000,10,1,13606,1,"2011-07-15 17:28:14",10,"2011-07-15 17:28:02",10,3215,0,7.13488868069445,17,5
"18",28,NA,NA,"huis",150,"huis",10000,1000,10,10,35,1,"2011-07-15 17:28:15",10,"2011-07-15 17:28:02",10,3215,0,3.00758228002886,17,5
"19",29,NA,NA,"trekt",150,"trekt",10000,0,10,1,13607,1,"2011-07-15 17:28:15",10,"2011-07-15 17:28:02",10,3215,0,4.03656602013011,17,5
"20",30,NA,NA,"raam",150,"raam",11000,1000,10,10,34,1,"2011-07-15 17:28:16",10,"2011-07-15 17:28:02",10,3215,0,2.3011942119122,17,5
"21",31,NA,NA,"manbijthond",150,"man bijt hond",12000,2000,10,1,61383,1,"2011-07-15 17:28:17",10,"2011-07-15 17:28:02",10,3215,0,2.84377816564309,17,5
"22",32,NA,NA,"rodelijn",5,"rode lijn",13000,2000,10,10,NA,1,"2011-07-15 17:28:18",10,"2011-07-15 17:28:02",10,3215,0,2,17,5
"23",33,NA,NA,"lijn",150,"lijn",14000,1000,10,10,107283,1,"2011-07-15 17:28:19",10,"2011-07-15 17:28:02",10,3215,0,2.35740012230394,17,5
"24",34,NA,NA,"raam",50,"raam",17000,0,10,1,30,0,"2011-07-15 17:28:22",10,"2011-07-15 17:28:02",10,3215,0,2.3011942119122,17,5
"25",35,NA,NA,"huis",50,"huis",18000,1000,10,1,28,0,"2011-07-15 17:28:23",10,"2011-07-15 17:28:02",10,3215,0,3.00770258172364,17,5
"26",36,"GeografischeNamen",NA,"nederland",175,"nederland",23000,1000,10,10,37,1,"2011-07-15 17:28:28",10,"2011-07-15 17:28:02",10,3215,0,2.67032004603564,17,5
"27",37,"GeografischeNamen",NA,"nederland",75,"nederland",25000,1000,10,1,36,0,"2011-07-15 17:28:30",10,"2011-07-15 17:28:02",10,3215,0,2.67032004603564,17,5
"28",38,NA,NA,"klarenbeek",150,"klarenbeek",26000,1000,10,1,13619,1,"2011-07-15 17:28:31",10,"2011-07-15 17:28:02",10,3215,0,13.1898820259807,17,5
"29",39,NA,NA,"deur",150,"deur",28000,1000,10,1,40,1,"2011-07-15 17:28:33",10,"2011-07-15 17:28:02",10,3215,0,5.37850252727893,17,5
"30",40,NA,NA,"deur",50,"deur",30000,1000,10,10,39,0,"2011-07-15 17:28:35",10,"2011-07-15 17:28:02",10,3215,0,6.3077815521916,17,5
"31",41,NA,NA,"hallo",150,"hallo",31000,1000,10,1,13622,1,"2011-07-15 17:28:36",10,"2011-07-15 17:28:02",10,3215,0,4,17,5
"32",42,NA,NA,"wacht",150,"wacht",43000,1000,10,1,69645,1,"2011-07-15 17:28:48",10,"2011-07-15 17:28:02",10,3215,0,3.44932896432246,17,5
"33",43,NA,NA,"kneus",150,"kneus",43000,0,10,10,90058,1,"2011-07-15 17:28:48",10,"2011-07-15 17:28:02",10,3215,0,2,17,5
"34",44,NA,NA,"dierenarts",150,"dierenarts",45000,2000,10,1,13632,1,"2011-07-15 17:28:49",10,"2011-07-15 17:28:02",10,3215,0,7.50493528836635,17,5
"35",45,NA,NA,"dork",5,"dork",45000,0,10,10,NA,1,"2011-07-15 17:28:50",10,"2011-07-15 17:28:02",10,3215,0,2,17,5
"36",46,NA,NA,"blaft",5,"blaft",46000,0,10,1,NA,1,"2011-07-15 17:28:51",10,"2011-07-15 17:28:02",10,3215,0,2,17,5
"37",47,NA,NA,"hond",150,"hond",47000,1000,10,1,47872,1,"2011-07-15 17:28:52",10,"2011-07-15 17:28:02",10,3215,0,4.08437057535902,17,5
"38",48,NA,NA,"blaffen",150,"blaffen",50000,1000,10,1,47873,1,"2011-07-15 17:28:55",10,"2011-07-15 17:28:02",10,3215,0,2.95406603631459,17,5
"39",49,NA,NA,"wachten",150,"wachten",53000,1000,10,1,107300,1,"2011-07-15 17:28:58",10,"2011-07-15 17:28:02",10,3215,0,2.81873075383624,17,5
"40",50,"Persoonsnamen",NA,"gras",25,"gras",54000,1000,10,10,NA,1,"2011-07-15 17:28:58",10,"2011-07-15 17:28:02",10,3215,0,2.11080594525481,17,5
"41",51,NA,NA,"eendje",5,"eendje",54000,1000,10,1,NA,1,"2011-07-15 17:28:59",10,"2011-07-15 17:28:02",10,3215,0,2,17,5
"42",52,NA,NA,"tuin",150,"tuin",55000,1000,10,10,55,1,"2011-07-15 17:29:00",10,"2011-07-15 17:28:02",10,3215,0,4.48719139932487,17,5
"43",53,NA,NA,"grind",150,"grind",58000,1000,10,10,69673,1,"2011-07-15 17:29:03",10,"2011-07-15 17:28:02",10,3215,0,2.3011942119122,17,5
"44",54,NA,NA,"lopen",150,"lopen",58000,1000,10,1,144231,1,"2011-07-15 17:29:03",10,"2011-07-15 17:28:02",10,3215,0,2.54881500810926,17,5
"45",55,NA,NA,"tuin",50,"tuin",59000,0,10,1,52,0,"2011-07-15 17:29:04",10,"2011-07-15 17:28:02",10,3215,0,3.36499958114247,17,5
"46",56,NA,NA,"hobby",150,"hobby",60000,0,10,1,13640,1,"2011-07-15 17:29:05",10,"2011-07-15 17:28:02",10,3215,0,8.77294721355166,17,5
"47",57,NA,NA,"huis",150,"huis",62000,1000,10,1,69682,1,"2011-07-15 17:29:07",10,"2011-07-15 17:28:02",10,3215,0,2.00043559847343,17,5
"48",58,NA,NA,"hek",5,"hek",63000,1000,10,10,NA,1,"2011-07-15 17:29:08",10,"2011-07-15 17:28:02",10,3215,0,2,17,5
"49",59,NA,NA,"kleintje",150,"kleintje",64000,1000,10,1,13642,1,"2011-07-15 17:29:09",10,"2011-07-15 17:28:02",10,3215,0,5.63746150615596,17,5
"50",60,NA,NA,"auto",150,"auto",67000,1000,10,1,62,1,"2011-07-15 17:29:12",10,"2011-07-15 17:28:02",10,3215,0,5.03627899025622,17,5
"51",61,NA,NA,"grasveld",5,"grasveld",69000,1000,10,1,NA,1,"2011-07-15 17:29:14",10,"2011-07-15 17:28:02",10,3215,0,2,17,5
"52",62,NA,NA,"auto",50,"auto",70000,0,10,10,60,0,"2011-07-15 17:29:15",10,"2011-07-15 17:28:02",10,3215,0,4.9962812004225,17,5
"53",63,NA,NA,"geit",150,"geit",75000,1000,10,10,64,1,"2011-07-15 17:29:20",10,"2011-07-15 17:28:02",10,3215,0,3.98104228161025,17,5
"54",64,NA,NA,"geit",50,"geit",79000,1000,10,1,63,0,"2011-07-15 17:29:24",10,"2011-07-15 17:28:02",10,3215,0,4.53183679970582,17,5
"55",65,NA,NA,"stront",150,"stront",93000,1000,10,1,66,1,"2011-07-15 17:29:38",10,"2011-07-15 17:28:02",10,3215,0,3.34064009207128,17,5
"56",66,NA,NA,"stront",50,"stront",95000,1000,10,10,65,0,"2011-07-15 17:29:40",10,"2011-07-15 17:28:02",10,3215,0,3.11964901015286,17,5
"57",67,NA,NA,"hooi",150,"hooi",105000,5000,10,1,68,1,"2011-07-15 17:29:50",10,"2011-07-15 17:28:02",10,3215,0,3.62894998165456,17,5
"58",68,NA,NA,"hooi",50,"hooi",105000,5000,10,10,67,0,"2011-07-15 17:29:50",10,"2011-07-15 17:28:02",10,3215,0,3.62894998165456,17,5
"59",69,"GeografischeNamen",NA,"geel",175,"geel",123000,5000,10,10,70,1,"2011-07-15 17:30:08",10,"2011-07-15 17:28:02",10,3215,0,2.81873075307798,17,5
"60",70,"GeografischeNamen",NA,"geel",75,"geel",124000,6000,10,1,69,0,"2011-07-15 17:30:08",10,"2011-07-15 17:28:02",10,3215,0,2.81873075307798,17,5
"61",71,NA,NA,"water",150,"water",141000,0,10,1,13688,1,"2011-07-15 17:30:27",10,"2011-07-15 17:28:02",10,3215,0,6.55857604568226,17,5
"62",72,NA,NA,"ketel",150,"ketel",142000,0,10,1,61467,1,"2011-07-15 17:30:27",10,"2011-07-15 17:28:02",10,3215,0,2.56108897599709,17,5
"63",73,NA,NA,"thee",150,"thee",144000,1000,10,1,47891,1,"2011-07-15 17:30:28",10,"2011-07-15 17:28:02",10,3215,0,4.54787236507559,17,5
"64",74,NA,NA,"water",150,"water",164000,1000,10,10,76,1,"2011-07-15 17:30:49",10,"2011-07-15 17:28:02",10,3215,0,2.62486173111659,17,5
"65",75,NA,NA,"koken",150,"koken",165000,0,10,10,69776,1,"2011-07-15 17:30:51",10,"2011-07-15 17:28:02",10,3215,0,2.68037188178027,17,5
"66",76,NA,NA,"water",50,"water",167000,1000,10,1,74,0,"2011-07-15 17:30:52",10,"2011-07-15 17:28:02",10,3215,0,2.59370502607353,17,5
"67",77,NA,NA,"hond",150,"hond",168000,1000,10,1,78,1,"2011-07-15 17:30:53",10,"2011-07-15 17:28:02",10,3215,0,5.1607202519282,17,5
"68",78,NA,NA,"hond",50,"hond",169000,0,10,10,77,0,"2011-07-15 17:30:54",10,"2011-07-15 17:28:02",10,3215,0,4.73697218974517,17,5
"69",79,NA,NA,"kwispelen",150,"kwispelen",170000,2000,10,1,80,1,"2011-07-15 17:30:55",10,"2011-07-15 17:28:02",10,3215,0,3.48905079911362,17,5
"70",80,NA,NA,"kwispelen",50,"kwispelen",172000,2000,10,10,79,0,"2011-07-15 17:30:57",10,"2011-07-15 17:28:02",10,3215,0,3.21913168212967,17,5
"71",81,NA,NA,"ketting",150,"ketting",177000,1000,10,10,83,1,"2011-07-15 17:31:02",10,"2011-07-15 17:28:02",10,3215,0,4.68878280484175,17,5
"72",82,NA,NA,"tijdje",150,"tijdje",180000,0,10,1,61493,1,"2011-07-15 17:31:05",10,"2011-07-15 17:28:02",10,3215,0,5.79698252435536,17,5
"73",83,NA,NA,"ketting",50,"ketting",183000,1000,10,1,81,0,"2011-07-15 17:31:08",10,"2011-07-15 17:28:02",10,3215,0,4.15982566433425,17,5
"74",84,NA,NA,"roeren",150,"roeren",203000,1000,10,1,107384,1,"2011-07-15 17:31:28",10,"2011-07-15 17:28:02",10,3215,0,3.07519414532847,17,5
"75",85,NA,NA,"lepeltje",5,"lepeltje",204000,1000,10,1,NA,1,"2011-07-15 17:31:29",10,"2011-07-15 17:28:02",10,3215,0,2,17,5
"76",86,NA,NA,"plant",150,"plant",206000,1000,10,10,144329,1,"2011-07-15 17:31:31",10,"2011-07-15 17:28:02",10,3215,0,2.54881163609403,17,5
"77",87,NA,NA,"tafel",150,"tafel",207000,1000,10,1,88,1,"2011-07-15 17:31:32",10,"2011-07-15 17:28:02",10,3215,0,3.90018077221641,17,5
"78",88,NA,NA,"tafel",50,"tafel",208000,1000,10,10,87,0,"2011-07-15 17:31:33",10,"2011-07-15 17:28:02",10,3215,0,3.70414714166338,17,5
"79",89,NA,NA,"verwarming",5,"verwarming",216000,2000,10,10,NA,1,"2011-07-15 17:31:41",10,"2011-07-15 17:28:02",10,3215,0,2,17,5
"80",90,NA,NA,"thee",150,"thee",220000,0,10,10,144338,1,"2011-07-15 17:31:45",10,"2011-07-15 17:28:02",10,3215,0,2.5782352708011,17,5
"81",91,NA,NA,"roeren",150,"roeren",224000,1000,10,10,92,1,"2011-07-15 17:31:49",10,"2011-07-15 17:28:02",10,3215,0,4.82023616466678,17,5
"82",92,NA,NA,"roeren",50,"roeren",230000,0,10,1,91,0,"2011-07-15 17:31:55",10,"2011-07-15 17:28:02",10,3215,0,3.05991506764589,17,5
"83",93,NA,NA,"tv",150,"tv",232000,0,10,10,69861,1,"2011-07-15 17:31:57",10,"2011-07-15 17:28:02",10,3215,0,2.286442975811,17,5
"84",94,NA,NA,"televiese",5,"televiese",236000,2000,10,10,NA,1,"2011-07-15 17:32:00",10,"2011-07-15 17:28:02",10,3215,0,2,17,5
"85",95,NA,NA,"bedankt",150,"bedankt",238000,1000,10,1,13750,1,"2011-07-15 17:32:02",10,"2011-07-15 17:28:02",10,3215,0,8.12651230526959,17,5
"86",96,NA,NA,"geluk",150,"geluk",239000,0,10,1,13751,1,"2011-07-15 17:32:04",10,"2011-07-15 17:28:02",10,3215,0,5.75711051630882,17,5
"87",97,NA,NA,"geit",150,"geit",241000,0,10,1,13747,1,"2011-07-15 17:32:06",10,"2011-07-15 17:28:02",10,3215,0,2.81873075309157,17,5
"88",98,NA,NA,"sterkte",150,"sterkte",242000,1000,10,1,13754,1,"2011-07-15 17:32:07",10,"2011-07-15 17:28:02",10,3215,0,7.31874169029852,17,5
"89",99,NA,NA,"doei",150,"doei",242000,0,10,1,100,1,"2011-07-15 17:32:07",10,"2011-07-15 17:28:02",10,3215,0,5.63374270657846,17,5
"90",100,NA,NA,"doei",50,"doei",243000,0,10,10,99,0,"2011-07-15 17:32:08",10,"2011-07-15 17:28:02",10,3215,0,6.25699411733731,17,5
"91",101,NA,NA,"steenoven",150,"steenoven",2000,1000,12,10,102,1,"2011-07-15 17:35:32",12,"2011-07-15 17:35:27",1,3413,0,7.51370154532682,17,5
"92",102,NA,NA,"steenoven",50,"steenoven",4000,1000,12,1,101,0,"2011-07-15 17:35:33",12,"2011-07-15 17:35:27",1,3413,0,7.17752375641744,17,5
"93",103,NA,NA,"gaarkeuken",150,"gaarkeuken",5000,1000,12,1,143963,1,"2011-07-15 17:35:35",12,"2011-07-15 17:35:27",1,3413,0,6.20664493466022,17,5
"94",104,NA,NA,"weg",150,"weg",6000,1000,12,10,79721,1,"2011-07-15 17:35:36",12,"2011-07-15 17:35:27",1,3413,0,2.16529889764138,17,5
"95",105,NA,NA,"hond",150,"hond",6000,0,12,10,36615,1,"2011-07-15 17:35:36",12,"2011-07-15 17:35:27",1,3413,0,4.24200899183528,17,5
"96",106,NA,NA,"sneeuw",150,"sneeuw",30000,3000,12,10,304221,1,"2011-07-15 17:36:00",12,"2011-07-15 17:35:27",1,3413,0,3.40091791946174,17,5
"97",107,"GeografischeNamen",NA,"a",175,"a2",8000,0,13,12,11529,1,"2011-07-15 18:05:58",13,"2011-07-15 18:05:44",12,11475,0,6.43459055006412,18,5
"98",108,NA,NA,"snelwegen",150,"snelwegen",11000,2000,13,12,11538,1,"2011-07-15 18:06:00",13,"2011-07-15 18:05:44",12,11475,0,8.86193413561304,18,5
"99",109,"GeografischeNamen",NA,"amsterdam",175,"amsterdam",13000,1000,13,12,7914,1,"2011-07-15 18:06:02",13,"2011-07-15 18:05:44",12,11475,0,9.3549383824982,18,5
"100",110,NA,NA,"spontaan",150,"spontaan",15000,1000,13,12,73214,1,"2011-07-15 18:06:05",13,"2011-07-15 18:05:44",12,11475,0,3.64643490828208,18,5
"101",111,NA,NA,"verhalen",150,"verhalen",18000,2000,13,12,7915,1,"2011-07-15 18:06:06",13,"2011-07-15 18:05:44",12,11475,0,4.56925392910741,18,5
"102",112,"GeografischeNamen",NA,"a",175,"a2",21000,0,13,12,17345,1,"2011-07-15 18:06:10",13,"2011-07-15 18:05:44",12,11475,0,4.2772727568953,18,5
"103",113,NA,NA,"el",150,"El",25000,1000,13,12,31167,1,"2011-07-15 18:06:14",13,"2011-07-15 18:05:44",12,11475,0,8.57428451543487,18,5
"104",114,NA,NA,"goedenmiddag",5,"goedenmiddag",34000,3000,13,12,NA,1,"2011-07-15 18:06:23",13,"2011-07-15 18:05:44",12,11475,0,2,18,5
"105",115,NA,NA,"ncrv",150,"ncrv",36000,1000,13,12,73221,1,"2011-07-15 18:06:25",13,"2011-07-15 18:05:44",12,11475,0,4.85659318828563,18,5
"106",116,NA,NA,"gaarkeuken",150,"gaarkeuken",5000,3000,15,15,40529,1,"2011-07-17 16:04:25",15,"2011-07-17 16:04:17",15,2726,0,11.6200849572233,16,0
"107",117,NA,NA,"steenhoven",150,"steenhoven",12000,2000,15,15,270042,1,"2011-07-17 16:04:32",15,"2011-07-17 16:04:17",15,2726,0,2.3681072881818,16,0
"108",118,NA,NA,"verassende",150,"verassende",15000,2000,15,15,402042,1,"2011-07-17 16:04:35",15,"2011-07-17 16:04:17",15,2726,0,2.81873075307798,16,0
"109",119,NA,NA,"verhalen",150,"verhalen",16000,1000,15,15,40537,1,"2011-07-17 16:04:36",15,"2011-07-17 16:04:17",15,2726,0,6.66224851755788,16,0
"110",120,NA,NA,"verassendeverhalen",5,"verassende verhalen",21000,5000,15,15,NA,1,"2011-07-17 16:04:42",15,"2011-07-17 16:04:17",15,2726,0,2,16,0
"111",121,NA,NA,"veulen",150,"veulen",23000,1000,15,15,40541,1,"2011-07-17 16:04:43",15,"2011-07-17 16:04:17",15,2726,0,19.2834494465918,16,0
"112",122,"GeografischeNamen",NA,"limburg",175,"limburg",25000,1000,15,15,270043,1,"2011-07-17 16:04:45",15,"2011-07-17 16:04:17",15,2726,0,3.15772288641836,16,0
"113",123,NA,NA,"deur",150,"deur",28000,1000,15,15,40542,1,"2011-07-17 16:04:48",15,"2011-07-17 16:04:17",15,2726,0,7.8947929259446,16,0
"114",124,NA,NA,"bel",150,"bel",29000,0,15,15,40543,1,"2011-07-17 16:04:49",15,"2011-07-17 16:04:17",15,2726,0,5.92731416337295,16,0
"115",125,NA,NA,"aanbellen",150,"aanbellen",31000,1000,15,15,270045,1,"2011-07-17 16:04:52",15,"2011-07-17 16:04:17",15,2726,0,2.54881163609403,16,0
"116",126,NA,NA,"manbijthond",150,"man bijt hond",34000,2000,15,15,57941,1,"2011-07-17 16:04:54",15,"2011-07-17 16:04:17",15,2726,0,2.85628437914772,16,0
"117",127,NA,NA,"ncrv",150,"ncrv",35000,1000,15,15,40544,1,"2011-07-17 16:04:55",15,"2011-07-17 16:04:17",15,2726,0,10.2233680089142,16,0
"118",128,NA,NA,"gezien",150,"gezien",36000,0,15,15,62175,1,"2011-07-17 16:04:57",15,"2011-07-17 16:04:17",15,2726,0,12.0810658177427,16,0
"119",129,NA,NA,"tweekeer",150,"twee keer",39000,1000,15,15,429485,1,"2011-07-17 16:04:59",15,"2011-07-17 16:04:17",15,2726,0,2.36787944117144,16,0
"120",130,NA,NA,"rond",150,"rond",40000,1000,15,15,40546,1,"2011-07-17 16:05:00",15,"2011-07-17 16:04:17",15,2726,0,5.18627314224999,16,0
"121",131,NA,NA,"u",0,"u",41000,0,15,15,339375,1,"2011-07-17 16:05:01",15,"2011-07-17 16:04:17",15,2726,0,3.58701112330111,16,0
"122",132,NA,NA,"doen",150,"doen",47000,0,15,15,40547,1,"2011-07-17 16:05:07",15,"2011-07-17 16:04:17",15,2726,0,5.85511420570275,16,0
"123",133,NA,NA,"breien",150,"breien",50000,2000,15,15,40547,1,"2011-07-17 16:05:10",15,"2011-07-17 16:04:17",15,2726,0,21.6922461446239,16,0
"124",134,NA,NA,"kijken",150,"kijken",53000,1000,15,15,40549,1,"2011-07-17 16:05:13",15,"2011-07-17 16:04:17",15,2726,0,11.2087282034684,16,0
"125",135,NA,NA,"deurmat",150,"deurmat",54000,1000,15,15,57928,1,"2011-07-17 16:05:14",15,"2011-07-17 16:04:17",15,2726,0,2,16,0
"126",136,NA,NA,"trui",150,"trui",60000,1000,15,15,221128,1,"2011-07-17 16:05:20",15,"2011-07-17 16:04:17",15,2726,0,4.30119423051414,16,0
"127",137,NA,NA,"dead",5,"dead",4000,0,16,15,NA,1,"2011-07-17 16:06:00",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"128",138,NA,NA,"face",5,"face",6000,1000,16,15,NA,1,"2011-07-17 16:06:01",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"129",139,NA,NA,"coby",5,"coby",8000,2000,16,15,NA,1,"2011-07-17 16:06:03",16,"2011-07-17 16:05:52",15,3043,0,2.00551656442076,16,0
"130",140,NA,NA,"matter",5,"matter",10000,1000,16,15,NA,1,"2011-07-17 16:06:05",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"131",141,NA,NA,"thinking",5,"thinking",14000,3000,16,15,NA,1,"2011-07-17 16:06:09",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"132",142,NA,NA,"woodenshoe",5,"wooden shoe",17000,3000,16,15,NA,1,"2011-07-17 16:06:12",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"133",143,NA,NA,"lauw",5,"lauw",19000,1000,16,15,NA,1,"2011-07-17 16:06:14",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"134",144,NA,NA,"english",5,"english",22000,1000,16,15,NA,1,"2011-07-17 16:06:18",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"135",145,NA,NA,"deadface",5,"deadface",25000,2000,16,15,NA,1,"2011-07-17 16:06:20",16,"2011-07-17 16:05:52",15,3043,0,2.54881163609403,16,0
"136",146,NA,NA,"deadface",5,"dead face",28000,2000,16,15,NA,1,"2011-07-17 16:06:23",16,"2011-07-17 16:05:52",15,3043,0,2.54881163609403,16,0
"137",147,NA,NA,"usa",5,"usa",29000,1000,16,15,NA,1,"2011-07-17 16:06:24",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"138",148,NA,NA,"dogs",5,"dogs",30000,0,16,15,NA,1,"2011-07-17 16:06:26",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"139",149,NA,NA,"coby",5,"coby",34000,1000,16,15,NA,1,"2011-07-17 16:06:29",16,"2011-07-17 16:05:52",15,3043,0,2.00551656442076,16,0
"140",150,NA,NA,"ready",5,"ready",32000,0,16,15,NA,1,"2011-07-17 16:06:31",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"141",151,NA,NA,"jijmoet",5,"jij moet",40000,1000,16,15,NA,1,"2011-07-17 16:06:36",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"142",152,NA,NA,"bigsuperbuur",5,"big superbuur",43000,2000,16,15,NA,1,"2011-07-17 16:06:38",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"143",153,NA,NA,"fuckyou",5,"fuck you",50000,2000,16,15,NA,1,"2011-07-17 16:06:45",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"144",154,NA,NA,"thankyou",5,"thank you",52000,1000,16,15,NA,1,"2011-07-17 16:06:48",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"145",155,NA,NA,"heard",5,"heard",55000,1000,16,15,NA,1,"2011-07-17 16:06:51",16,"2011-07-17 16:05:52",15,3043,0,2,16,0
"146",156,NA,NA,"zeepbel",5,"zeepbel",2000,1000,17,15,NA,1,"2011-07-17 16:08:18",17,"2011-07-17 16:08:12",15,2146,0,2,16,0
"147",157,NA,NA,"frans",150,"frans",4000,1000,17,15,324357,1,"2011-07-17 16:08:19",17,"2011-07-17 16:08:12",15,2146,0,3.36200427453742,16,0
"148",158,NA,NA,"fransanders",5,"frans 'anders'",11000,6000,17,15,NA,1,"2011-07-17 16:08:26",17,"2011-07-17 16:08:12",15,2146,0,2,16,0
"149",159,NA,NA,"franszwaagstra",5,"frans zwaagstra",14000,2000,17,15,NA,1,"2011-07-17 16:08:29",17,"2011-07-17 16:08:12",15,2146,0,2,16,0
"150",160,NA,NA,"ander",150,"ander",15000,1000,17,15,409275,1,"2011-07-17 16:08:30",17,"2011-07-17 16:08:12",15,2146,0,2,16,0
"151",161,NA,NA,"tijd",150,"tijd",16000,1000,17,15,324362,1,"2011-07-17 16:08:31",17,"2011-07-17 16:08:12",15,2146,0,3.48905079911362,16,0
"152",162,NA,NA,"drank",150,"drank",22000,0,17,15,324371,1,"2011-07-17 16:08:38",17,"2011-07-17 16:08:12",15,2146,0,4.45619789604174,16,0
"153",163,NA,NA,"wijn",150,"wijn",45000,1000,17,15,324408,1,"2011-07-17 16:09:00",17,"2011-07-17 16:08:12",15,2146,0,4.04088998995302,16,0
"154",164,NA,NA,"flesje",150,"flesje",46000,1000,17,15,409303,1,"2011-07-17 16:09:01",17,"2011-07-17 16:08:12",15,2146,0,2.81873075307798,16,0
"155",165,NA,NA,"vertellen",5,"vertellen",48000,2000,17,15,NA,1,"2011-07-17 16:09:03",17,"2011-07-17 16:08:12",15,2146,0,2,16,0
"167",177,NA,NA,"gaarkeuken",150,"gaarkeuken",11000,3000,18,16,4917,1,"2011-07-18 09:59:41",18,"2011-07-18 09:59:27",16,2741,0,7.57868824973054,9,1
"172",182,NA,NA,"steenoven",150,"steenoven",22000,1000,18,16,14708,1,"2011-07-18 09:59:52",18,"2011-07-18 09:59:27",16,2741,0,7.55201245487939,9,1
"173",183,NA,NA,"steenhoven",5,"steenhoven",23000,1000,18,17,NA,1,"2011-07-18 09:59:53",18,"2011-07-18 09:59:27",16,2741,0,2.06081006262522,9,1
"176",186,NA,NA,"deur",150,"deur",29000,0,18,17,4931,1,"2011-07-18 09:59:59",18,"2011-07-18 09:59:27",16,2741,0,4.56906350082375,9,1
"178",188,NA,NA,"ncrv",150,"NCRV",32000,1000,18,17,4933,1,"2011-07-18 10:00:02",18,"2011-07-18 09:59:27",16,2741,0,6.30795158303915,10,1
"179",189,NA,NA,"manbijthond",150,"man bijt hond",33000,1000,18,17,4934,1,"2011-07-18 10:00:03",18,"2011-07-18 09:59:27",16,2741,0,5.14518539695839,10,1
