"","typingDuration","game_id","video_id","hour","dayOfWeek","match"
"26496",1000,9467,2675,17,3,0.85662286805901
"26497",1000,9468,2773,17,3,3.31804100759216
"26498",2000,9468,2773,17,3,8.5165173544114
"26499",2000,9468,2773,17,3,5.67548631390173
"26500",2000,9468,2773,17,3,9.4552796888241
"26501",2000,9468,2773,17,3,5.0645240978031
"26502",1000,9468,2773,17,3,4.50302809656771
"26503",1000,9468,2773,17,3,4.1424549514496
"26504",1000,9468,2773,17,3,1.69426530385763
"26505",2000,9468,2773,17,3,2.64910287097862
"26506",1000,9468,2773,17,3,0.36787944117144
"26507",1000,9468,2773,17,3,5.23122667760553
"26508",1000,9468,2773,17,3,3.65617948531768
"26509",1000,9468,2773,17,3,4.90944870647001
"26510",1000,9468,2773,17,3,5.45622269171695
"26511",0,9468,2773,17,3,1.92156074857245
"26512",1000,9468,2773,17,3,2.50260720553314
"26513",1000,9468,2773,17,3,3.40718594080912
"26514",1000,9468,2773,17,3,7.08356283666259
"26515",0,9468,2773,17,3,0.0036987410880398
"26516",1000,9468,2773,17,3,1.6684830923367
"26517",0,9468,2773,17,3,1.00600653017236
"26518",0,9468,2773,17,3,1.26804094806246
"26519",0,9468,2773,17,3,4.23329728000965e-05
"26520",2000,9469,2959,18,3,5.7971050489264
"26521",1000,9469,2959,18,3,3.76018331622167
"26522",1000,9469,2959,18,3,1.70511124240271
"26523",1000,9469,2959,18,3,0.89222259335449
"26524",0,9474,10416,20,3,0.0608100626411399
"26525",0,9474,10416,20,3,7.93358601036687e-08
"26526",0,9474,10416,20,3,0.41143298114788
"26527",1000,9474,10416,20,3,0.0927997224156099
"26528",1000,9474,10416,20,3,3.00534140440024
"26529",3000,9474,10416,20,3,4.30778155223165
"26530",2000,9475,11881,20,3,0
"26531",4000,9475,11881,20,3,9.134944955576
"26532",2000,9475,11881,20,3,14.3218479007294
"26533",3000,9475,11881,20,3,2.1188163357574
"26534",3000,9475,11881,20,3,8.8071353826335
"26535",1000,9475,11881,20,3,9.4392977527892
"26536",3000,9476,10485,20,3,0
"26537",1000,9477,640,20,3,0.47868259953378
"26538",1000,9477,640,20,3,2.17436642196974
"26539",2000,9478,3795,20,3,8.5412818369378
"26540",2000,9478,3795,20,3,6.75395922693713
"26541",1000,9478,3795,20,3,1.94718581805362
"26542",1000,9478,3795,20,3,0.68259738593881
"26543",0,9478,3795,20,3,1.00921442813724
"26544",1000,9477,640,20,3,3.09974268475344e-13
"26545",2000,9477,640,20,3,0
"26546",1000,9478,3795,20,3,0.00673794700418995
"26547",2000,9478,3795,20,3,0.81873075307798
"26548",2000,9478,3795,20,3,0
"26549",0,9478,3795,20,3,0.00183376204162
"26550",0,9478,3795,20,3,3.2197429348908
"26551",1000,9478,3795,20,3,4.08493519898911e-07
"26552",2000,9477,640,20,3,0.20889608223797
"26553",1000,9478,3795,20,3,3.52557506776107
"26554",1000,9478,3795,20,3,0.00167560835674996
"26555",1000,9478,3795,20,3,1.03853494983625
"26556",1000,9479,10535,20,3,6.84326995070705e-09
"26557",0,9479,10535,20,3,0
"26558",1000,9479,10535,20,3,0
"26559",0,9479,10535,20,3,0
"26560",0,9479,10535,20,3,0.61432049562097
"26561",1000,9479,10535,20,3,0.0185140902346501
"26562",1000,9479,10535,20,3,0.67032004603564
"26563",1000,9479,10535,20,3,6.84326995070705e-09
"26564",1000,9479,10535,20,3,0.0931967144207202
"26565",2000,9480,10439,20,3,0
"26566",0,9487,7077,23,3,0
"26567",3000,9487,7077,23,3,2.03995648400124e-05
"26568",3000,9487,7077,23,3,2.34107415097995e-05
"26569",1000,9487,7077,23,3,0.00111377514783984
"26570",1000,9487,7077,23,3,0.09072574457391
"26571",1000,9487,7077,23,3,0.00111377514783984
"26572",1000,9487,7077,23,3,0.0907736553455898
"26573",1000,9487,7077,23,3,6.04820689300567e-05
"26574",1000,9487,7077,23,3,0
"26575",0,9488,5575,9,4,0
"26576",0,9488,5575,9,4,0
"26577",0,9488,5575,9,4,0
"26578",0,9488,5575,9,4,0
"26579",0,9488,5575,9,4,0
"26580",0,9489,7806,9,4,0
"26581",1000,9489,7806,9,4,0
"26582",0,9490,10493,9,4,0
"26583",1000,9491,10619,9,4,0
"26584",0,9491,10619,9,4,0
"26585",0,9491,10619,9,4,0
"26586",0,9491,10619,9,4,0
"26587",0,9491,10619,9,4,0
"26588",0,9491,10619,9,4,0
"26589",1000,9491,10619,10,4,0
"26590",0,9492,1967,10,4,0
"26591",5000,9492,1967,10,4,0
"26592",1000,9492,1967,10,4,0
"26593",1000,9492,1967,10,4,0
"26594",0,9492,1967,10,4,0
"26595",1000,9492,1967,10,4,0
"26596",1000,9492,1967,10,4,0
"26597",0,9494,10426,10,4,2.89941415262103
"26598",2000,9494,10426,10,4,2.45619225923395
"26599",0,9494,10426,10,4,0.81873075307798
"26600",1000,9494,10426,10,4,2.3077815521916
"26601",1000,9494,10426,10,4,0.50122213327265
"26602",0,9494,10426,10,4,1.7793204379173
"26603",0,9494,10426,10,4,2.88405847009757
"26604",1000,9494,10426,10,4,0.0401112178692098
"26605",1000,9495,2759,10,4,1.26435880653025
"26606",1000,9495,2759,10,4,1.81884849418061
"26607",1000,9495,2759,10,4,0.55253979432218
"26608",1000,9495,2759,10,4,0
"26609",5000,9495,2759,10,4,0.000224867324179812
"26610",2000,9495,2759,10,4,0.35740012230394
"26611",1000,9497,11747,11,4,0.81873075307798
"26612",2000,9497,11747,11,4,0
"26613",1000,9498,2808,12,4,0
"26614",2000,9498,2808,12,4,0
"26615",0,9500,3810,12,4,0.000274653569969807
"26616",0,9500,3810,12,4,0
"26617",1000,9500,3810,12,4,0
"26618",0,9500,3810,12,4,0
"26619",0,9500,3810,12,4,0
"26620",0,9500,3810,12,4,0.000274653569969807
"26621",0,9502,6756,13,4,0.54881163609403
"26622",2000,9503,8998,13,4,0
"26623",1000,9503,8998,13,4,2.28760121956384e-10
"26624",1000,9503,8998,13,4,0
"26625",1000,9503,8998,13,4,0
"26626",1000,9503,8998,13,4,0
"26627",0,9503,8998,13,4,0
"26628",1000,9503,8998,13,4,0.00166155750155994
"26629",1000,9503,8998,13,4,0
"26630",1000,9503,8998,13,4,0.00166155727354989
"26631",1000,9504,637,13,4,0
"26632",6000,9505,2976,13,4,6.34294522981808
"26633",1000,9505,2976,13,4,9.6758386714443
"26634",1000,9505,2976,13,4,2.60962169871924
"26635",3000,9505,2976,13,4,9.8953138797058
"26636",0,9505,2976,13,4,6.06042676930588
"26637",0,9505,2976,13,4,1.22200020150123
"26638",1000,9505,2976,13,4,6.0000055157601
"26639",1000,9505,2976,13,4,0.51013902674279
"26640",0,9504,637,13,4,0
"26641",1000,9505,2976,13,4,2.67984049319934
"26642",1000,9505,2976,13,4,1.71235992935625
"26643",0,9505,2976,13,4,0.43409344970561
"26644",1000,9505,2976,13,4,10.0120506317001
"26645",0,9506,1859,13,4,0
"26646",1000,9506,1859,13,4,0
"26647",2000,9505,2976,13,4,0.49911603251039
"26648",1000,9505,2976,13,4,1.52299799438538e-08
"26649",0,9506,1859,13,4,0
"26650",0,9506,1859,13,4,0
"26651",1000,9505,2976,13,4,7.19195114161123
"26652",1000,9505,2976,13,4,0.37118164948763
"26653",0,9505,2976,13,4,3.18627319868964
"26654",1000,9505,2976,13,4,0.09173919266776
"26655",0,9507,141,13,4,0
"26656",1000,9507,141,13,4,0
"26657",1000,9508,3484,13,4,0
"26658",1000,9508,3484,13,4,0
"26659",2000,9508,3484,13,4,0
"26660",2000,9508,3484,13,4,0
"26661",2000,9518,1832,21,4,0.75052317602942
"26662",2000,9519,6088,21,4,0
"26663",1000,9521,5539,22,4,8.35838998014538e-09
"26664",1000,9521,5539,22,4,0
"26665",3000,9521,5539,22,4,8.35838998014538e-09
"26666",0,9521,5539,22,4,0
"26667",1000,9521,5539,22,4,0
"26668",1000,9522,1849,22,4,1.29741335337012
"26669",1000,9522,1849,22,4,1.44943000351906
"26670",1000,9524,2140,22,4,0.49911603248509
"26671",1000,9524,2140,22,4,0
"26672",0,9524,2140,22,4,0
"26673",1000,9524,2140,22,4,0
"26674",1000,9525,3381,22,4,7.50900904917996
"26675",3000,9525,3381,22,4,7.59175837826217
"26676",1000,9525,3381,22,4,1.68411407073284
"26677",1000,9525,3381,22,4,4.63746150615596
"26678",1000,9525,3381,22,4,0.17584584610009
"26679",1000,9525,3381,22,4,6.37756094996899
"26680",2000,9525,3381,22,4,0.0160403898289498
"26681",1000,9525,3381,22,4,10.7023536447754
"26682",1000,9525,3381,22,4,0.40130704500676
"26683",1000,9525,3381,22,4,0.81874440184825
"26684",1000,9525,3381,22,4,10.3237497074405
"26685",1000,9525,3381,22,4,3.63560210962386
"26686",1000,9525,3381,22,4,0.000849920052599984
"26687",1000,9525,3381,22,4,0
"26688",1000,9526,5389,22,4,0
"26689",1000,9526,5389,22,4,0
"26690",1000,9526,5389,22,4,0
"26691",0,9526,5389,22,4,0
"26692",1000,9527,8481,22,4,0
"26693",0,9527,8481,22,4,0
"26694",0,9527,8481,22,4,0
"26695",2000,9528,11530,22,4,0
"26696",1000,9568,3165,11,5,5.94396052952891
"26697",1000,9568,3165,12,5,7.76916824257823
"26698",1000,9672,7045,22,5,0.00822974704902002
"26699",1000,9672,7045,22,5,0
"26700",1000,9672,7045,22,5,0
"26701",1000,9672,7045,22,5,1.81873075307798
"26702",1000,9673,11475,22,5,6.86193413561304
"26703",1000,9673,11475,22,5,7.3549383824982
"26704",1000,9673,11475,22,5,6.57428451543487
"26705",1000,9673,11475,22,5,3.12651230526958
"26706",3000,9673,11475,22,5,3.31192186164144
"26707",0,9673,11475,22,5,0.62312238462704
"26708",2000,9673,11475,22,5,1
"26709",1000,9673,11475,22,5,0.07427357821433
"26710",0,9673,11475,22,5,3.15002237342683
"26711",1000,9673,11475,22,5,0.00111377514783984
"26712",1000,9673,11475,22,5,0
"26713",4000,9680,10535,23,5,0.22418045646318
"26714",4000,9682,2753,23,5,0
"26715",3000,9682,2753,23,5,0
"26716",1000,9682,2753,23,5,0
"26717",3000,9695,6003,9,6,0
"26718",2000,9699,1528,9,6,1.63746152668578
"26719",0,9699,1528,9,6,0
"26720",1000,9700,930,9,6,0.0497870683684298
"26721",1000,9700,930,9,6,0
"26722",0,9702,7603,9,6,0
"26723",1000,9702,7603,9,6,0.36787944117144
"26724",3000,9703,3756,10,6,5.7241556538407
"26725",2000,9703,3756,10,6,11.0904014071035
"26726",6000,9703,3756,10,6,7.26385403547385
"26727",2000,9703,3756,10,6,6.85657274432189
"26728",2000,9703,3756,10,6,3.3077815521916
"26729",2000,9703,3756,10,6,5.31874169029852
"26730",3000,9705,9340,10,6,0
"26731",2000,9705,9340,10,6,0
"26732",3000,9705,9340,10,6,0
"26733",3000,9706,2976,10,6,11.9874783191336
"26734",3000,9706,2976,10,6,8.352629319751
"26735",4000,9706,2976,10,6,4.84510042810725
"26736",1000,9706,2976,10,6,0.40785195678401
"26737",1000,9706,2976,10,6,6.28711223427142
"26738",1000,9706,2976,10,6,8.5698897378602
"26739",1000,9706,2976,10,6,0.45755871116626
"26740",1000,9707,3600,10,6,4.67581172644044
"26741",2000,9707,3600,10,6,4.81690852360805
"26742",2000,9707,3600,10,6,2.96754653399669
"26743",2000,9707,3600,10,6,0
"26744",3000,9707,3600,10,6,0
"26745",2000,9708,10519,10,6,10.3050509710413
"26746",1000,9707,3600,10,6,1.8908546526791
"26747",1000,9708,10519,10,6,0.0407622628739399
"26748",0,9707,3600,10,6,5.47612579946755
"26749",1000,9707,3600,10,6,0.3011942122469
"26750",0,9708,10519,10,6,2.75730636904133
"26751",1000,9708,10519,10,6,5.12651230526958
"26752",1000,9707,3600,10,6,0.55097619206312
"26753",0,9707,3600,10,6,1.01041794318034
"26754",0,9708,10519,10,6,3.99339139095151
"26755",0,9707,3600,11,6,3.99811045414078
"26756",0,9712,1192,11,6,0.20189651799466
"26757",2000,9712,1192,11,6,0
"26758",0,9713,2189,11,6,0
"26759",1000,9713,2189,11,6,0.15152801591463
"26760",1000,9713,2189,11,6,0.10157226660358
"26761",2000,9713,2189,11,6,0
"26762",1000,9713,2189,11,6,0.76103799932506
"26763",0,9713,2189,11,6,0
"26764",1000,9713,2189,11,6,0.71108225001401
"26765",4000,9713,2189,11,6,0
"26766",0,9713,2189,11,6,5.03045562982862e-06
"26767",1000,9713,2189,11,6,0
"26768",1000,9713,2189,11,6,5.03045560984461e-06
"26769",0,9714,8743,11,6,0
"26770",0,9714,8743,11,6,0.54881163609403
"26771",1000,9714,8743,11,6,0
"26772",1000,9714,8743,11,6,0
"26773",1000,9715,8644,12,6,0
"26774",0,9715,8644,12,6,0.0223707718561701
"26775",1000,9716,6393,12,6,0
"26776",0,9716,6393,12,6,0
"26777",0,9718,246,12,6,1.67032004603564
"26778",2000,9719,2980,12,6,0.81873075307798
"26779",3000,9720,3651,12,6,0
"26780",1000,9720,3651,12,6,0
"26781",1000,9720,3651,12,6,0
"26782",3000,9721,3029,12,6,0
"26783",3000,9721,3029,12,6,0.00202943063629979
"26784",2000,9721,3029,12,6,0
"26785",4000,9722,385,12,6,0
"26786",1000,9722,385,12,6,0
"26787",1000,9722,385,12,6,0
"26788",1000,9722,385,12,6,0
"26789",1000,9722,385,12,6,4.56352640121338e-07
"26790",3000,9722,385,12,6,0
"26791",2000,9722,385,12,6,0
"26792",2000,9722,385,12,6,0
"26793",1000,9722,385,12,6,0
"26794",1000,9722,385,12,6,4.56352640121338e-07
"26795",1000,9722,385,12,6,0
"26796",3000,9723,3584,12,6,9.0802619017195
"26797",4000,9723,3584,12,6,1.9961336282487
"26798",3000,9723,3584,12,6,2.42072657777349
"26799",1000,9724,7273,12,6,0
"26800",1000,9724,7273,12,6,0
"26801",0,9724,7273,12,6,0
"26802",1000,9724,7273,12,6,0
"26803",1000,9724,7273,12,6,0
"26804",1000,9724,7273,12,6,0
"26805",1000,9723,3584,12,6,0.000224850655559994
"26806",0,9723,3584,12,6,2.34064925815902
"26807",1000,9724,7273,12,6,0
"26808",1000,9724,7273,12,6,0
"26809",1000,9724,7273,12,6,0
"26810",0,9724,7273,12,6,0
"26811",2000,9726,3093,12,6,8.6380911145378
"26812",2000,9726,3093,12,6,5.55158566409852
"26813",1000,9726,3093,12,6,5.05031738487242
"26814",2000,9726,3093,12,6,6.08558506873445
"26815",2000,9726,3093,12,6,4.50781867039751
"26816",0,9726,3093,12,6,2.15937084514926
"26817",1000,9726,3093,12,6,3.45619225923395
"26818",1000,9726,3093,12,6,4.01177854431343
"26819",1000,9726,3093,12,6,3.01922355504322
"26820",1000,9726,3093,12,6,6.6196599473734
"26821",1000,9725,1840,12,6,1.03695309594262
"26822",1000,9726,3093,12,6,5.10276255639116
"26823",2000,9725,1840,12,6,0.81873075307798
"26824",1000,9726,3093,12,6,0.000611252761129943
"26825",2000,9726,3093,12,6,3.04341705401612e-05
"26826",0,9726,3093,12,6,1.02140518265514e-14
"26827",0,9726,3093,12,6,9.1126147020272
"26828",1000,9726,3093,12,6,0
"26829",2000,9726,3093,12,6,8.58840824400353e-05
"26830",1000,9726,3093,12,6,1
"26831",2000,9727,3505,12,6,0.46649310013379
"26832",1000,9727,3505,12,6,1.54881163609403
"26833",1000,9727,3505,12,6,0
"26834",2000,9727,3505,12,6,0
"26835",4000,9728,4612,12,6,0
"26836",1000,9728,4612,12,6,0
"26837",1000,9732,1911,13,6,0
"26838",2000,9732,1911,13,6,0
"26839",1000,9733,6762,13,6,0
"26840",2000,9735,1147,13,6,0
"26841",2000,9735,1147,13,6,0.67032004637635
"26842",1000,9735,1147,13,6,0.67032004603564
"26843",1000,9735,1147,13,6,0.81873075307798
"26844",2000,9736,714,15,6,0
"26845",1000,9737,2247,15,6,1.81873075307798
"26846",1000,9737,2247,15,6,0.67032004603564
"26847",2000,9737,2247,15,6,0
"26848",1000,9737,2247,15,6,0.81873075307798
"26849",3000,9738,3855,15,6,3.4537062959812
"26850",2000,9738,3855,15,6,5.87306989081331
"26851",4000,9738,3855,15,6,5.04009380293897
"26852",2000,9738,3855,15,6,0
"26853",1000,9738,3855,15,6,3.00500389532797
"26854",4000,9739,2699,16,6,6.73446329901287
"26855",2000,9739,2699,16,6,10.8744681820389
"26856",1000,9739,2699,16,6,0
"26857",3000,9739,2699,16,6,1.21913168212967
"26858",1000,9739,2699,16,6,7.35793326634533
"26859",1000,9741,11905,20,6,0
"26860",0,9741,11905,20,6,0
"26861",0,9741,11905,20,6,0
"26862",1000,9741,11905,20,6,0
"26863",0,9741,11905,20,6,0
"26864",0,9741,11905,20,6,0
"26865",1000,9741,11905,20,6,0
"26866",1000,9743,6986,20,6,0.81873075307798
"26867",0,9743,6986,20,6,0.67032004603564
"26868",1000,9744,1593,21,6,0
"26869",0,9745,1938,21,6,0
"26870",0,9745,1938,21,6,0.0122773399030698
"26871",1000,9745,1938,21,6,0
"26872",4000,9746,10416,21,6,3.39727901635142
"26873",0,9746,10416,21,6,0.0183156388887298
"26874",1000,9746,10416,21,6,6.40082098839476
"26875",2000,9746,10416,21,6,2.85704009495979
"26876",2000,9746,10416,21,6,1.67032006875917
"26877",1000,9746,10416,21,6,2.64881486990283
"26878",1000,9746,10416,21,6,3.66846064624689
"26879",2000,9746,10416,21,6,0.67032004603564
"26880",2000,9746,10416,21,6,5.0237268076332
"26881",0,9746,10416,21,6,5.05316717143546
"26882",1000,9750,2946,23,6,1.48905079911362
"26883",2000,9750,2946,23,6,12.7802748968599
"26884",2000,9750,2946,23,6,5.34259781875794
"26885",4000,9750,2946,23,6,6.26795425544423
"26886",2000,9750,2946,23,6,3.22421765389937
"26887",2000,9750,2946,23,6,5.97611180238577
"26888",1000,9750,2946,23,6,5.36812012173758
"26889",0,9750,2946,23,6,1.01831563888873
"26890",2000,9750,2946,23,6,3.63156005597381
"26891",1000,9750,2946,23,6,6.34564398739925
"26892",0,9750,2946,23,6,0.49494645179038
"26893",0,9750,2946,23,6,1.37450769877034e-07
"26894",0,9750,2946,23,6,3.01265334704797
"26895",0,9750,2946,23,6,1.06069783520503
"26896",1000,9750,2946,23,6,0.00557202947608015
"26897",2000,9750,2946,23,6,2.63746150615596
"26898",2000,9750,2946,23,6,3.70820026187704
"26899",2000,9750,2946,23,6,3.92731416337295
"26900",2000,9752,11516,0,0,0
"26901",1000,9752,11516,0,0,0
"26902",0,9753,11516,0,0,0.81873075307798
"26903",0,9753,11516,0,0,0
"26904",0,9753,11516,0,0,0.54881163609403
"26905",1000,9753,11516,0,0,0.3011942119122
"26906",2000,9753,11516,0,0,0
"26907",0,9753,11516,0,0,0
"26908",0,9754,4890,0,0,0
"26909",0,9754,4890,0,0,0.16696044549476
"26910",1000,9754,4890,0,0,0
"26911",2000,9772,6845,9,0,0
"26912",1000,9772,6845,9,0,0
"26913",1000,9772,6845,9,0,1.00000020505246
"26914",3000,9776,11463,10,0,6.59891538380033
"26915",1000,9776,11463,10,0,5.02189822071957
"26916",2000,9776,11463,10,0,11.0553213276316
"26917",2000,9776,11463,10,0,8.0936537653899
"26918",4000,9778,9096,10,0,0
"26919",3000,9779,2917,10,0,10.9206258729192
"26920",2000,9779,2917,10,0,11.6007787049478
"26921",4000,9779,2917,10,0,4.39007963217196
"26922",3000,9779,2917,10,0,5.46884819080118
"26923",2000,9779,2917,10,0,4.44945516101729
"26924",2000,9779,2917,10,0,0.54881188654566
"26925",1000,9780,624,10,0,0.81900540664795
"26926",1000,9780,624,10,0,0.67032280680821
"26927",2000,9780,624,10,0,0.00166155727317019
"26928",2000,9780,624,10,0,0.0907179532894098
"26929",1000,9781,8534,10,0,0
"26930",3000,9782,2756,10,0,6.39469946362604
"26931",1000,9782,2756,10,0,0.44932896411722
"26932",3000,9782,2756,10,0,2.03786243520765
"26933",1000,9782,2756,10,0,1.67032004603564
"26934",1000,9782,2756,10,0,7.12714727930669
"26935",1000,9782,2756,10,0,1.80469470590008
"26936",1000,9782,2756,10,0,0.24660046056324
"26937",2000,9783,10608,10,0,0
"26938",4000,9794,2959,11,0,5.56260234521274
"26939",4000,9794,2959,11,0,9.2435171642306
"26940",2000,9794,2959,11,0,1.67032004603564
"26941",2000,9794,2959,11,0,4.39258727462718
"26942",2000,9794,2959,11,0,8.1753348785842
"26943",2000,9796,3978,11,0,0
"26944",1000,9796,3978,11,0,0
"26945",1000,9796,3978,11,0,0
"26946",1000,9796,3978,11,0,0
"26947",2000,9798,973,11,0,0
"26948",2000,9798,973,11,0,0
"26949",1000,9798,973,11,0,0
"26950",1000,9799,10183,11,0,0
"26951",2000,9799,10183,11,0,0
"26952",1000,9800,4846,11,0,0
"26953",1000,9800,4846,11,0,0
"26954",1000,9801,4019,11,0,7.24696803936608
"26955",2000,9801,4019,11,0,13.1096177988248
"26956",1000,9801,4019,11,0,8.4665371020418
"26957",2000,9802,1141,11,0,3.56925432206051
"26958",3000,9802,1141,11,0,0
"26959",4000,9803,2649,11,0,0
"26960",3000,9803,2649,11,0,0
"26961",1000,9803,2649,11,0,0
"26962",1000,9805,3969,11,0,2.15657393502452
"26963",4000,9805,3969,11,0,0.02828713953711
"26964",3000,9805,3969,11,0,2.85845354924185
"26965",2000,9806,11861,11,0,1.03806732200865
"26966",2000,9806,11861,11,0,2.93837976324015
"26967",3000,9806,11861,11,0,2.11964901015286
"26968",2000,9807,11693,11,0,0.63099786013089
"26969",3000,9807,11693,11,0,0
"26970",6000,9807,11693,11,0,5.76007287733623
"26971",1000,9807,11693,11,0,9.8772902051131
"26972",2000,9807,11693,11,0,2.04664806815312
"26973",2000,9807,11693,11,0,0
"26974",2000,9807,11693,11,0,4.27492301231193
"26975",2000,9807,11693,11,0,0
"26976",1000,9808,1804,12,0,0
"26977",1000,9808,1804,12,0,2.63746150616733
"26978",1000,9809,11572,12,0,7.9190249913097e-08
"26979",1000,9809,11572,12,0,0.06192383777306
"26980",2000,9809,11572,12,0,0.36787944117144
"26981",1000,9810,6725,12,0,0.00903316188523018
"26982",1000,9810,6725,12,0,0.32087054215594
"26983",2000,9811,8300,12,0,0
"26984",-44000,9811,8300,12,0,0
"26985",6000,9812,1588,12,0,2.05052459900656e-07
"26986",3000,9813,3795,12,0,9.3785670963755
"26987",4000,9813,3795,12,0,5.73573022385811
"26988",3000,9813,3795,12,0,0.81885416288207
"26989",3000,9817,3984,14,0,10.5795487501455
"26990",2000,9818,1270,15,0,0
"26991",1000,9818,1270,15,0,1.63746150615596
"26992",3000,9818,1270,15,0,2.81873075307798
"26993",1000,9822,10415,22,0,0
"26994",1000,9822,10415,22,0,0
"26995",0,9822,10415,23,0,0
"26996",0,9824,5199,23,0,0
"26997",1000,9824,5199,23,0,0
"26998",1000,9826,1654,23,0,0
"26999",1000,9826,1654,23,0,0
"27000",0,9826,1654,23,0,0
"27001",1000,9826,1654,23,0,0
"27002",1000,9826,1654,23,0,0
"27003",1000,9826,1654,23,0,0
"27004",1000,9827,10924,23,0,0
"27005",0,9827,10924,23,0,0
"27006",0,9827,10924,23,0,0
"27007",0,9827,10924,23,0,0
"27008",2000,9827,10924,23,0,0
"27009",1000,9827,10924,23,0,0
"27010",1000,9827,10924,23,0,0
"27011",2000,9828,294,23,0,0
"27012",0,9828,294,23,0,0
"27013",0,9828,294,23,0,3.73629939875997e-07
"27014",1000,9828,294,23,0,0
"27015",0,9828,294,23,0,3.73629939875997e-07
"27016",1000,9828,294,23,0,0
"27017",0,9828,294,23,0,0
"27018",0,9828,294,23,0,0
"27019",0,9830,10338,23,0,0
"27020",0,9830,10338,23,0,0
"27021",1000,9830,10338,23,0,0
"27022",1000,9830,10338,23,0,0
"27023",0,9830,10338,23,0,0
"27024",0,9831,3505,23,0,0.71411052431561
"27025",1000,9831,3505,23,0,9.16608773993133e-06
"27026",1000,9832,831,23,0,0.00551656442075998
"27027",1000,9832,831,23,0,0
"27028",0,9832,831,23,0,0.00551656442075998
"27029",1000,9832,831,23,0,0
"27030",2000,9833,2759,23,0,12.8807020068969
"27031",0,9833,2759,0,1,0.88013030811635
"27032",2000,9833,2759,0,1,10.2704153427427
"27033",1000,9833,2759,0,1,6.23331948866158
"27034",0,9833,2759,0,1,9.0350611451267
"27035",1000,9833,2759,0,1,1.47310052871544
"27036",0,9833,2759,0,1,4.05340423618702
"27037",1000,9833,2759,0,1,5.78739710451886
"27038",0,9834,11475,0,1,0.66049728447074
"27039",2000,9834,11475,0,1,0.0333732699603302
"27040",1000,9834,11475,0,1,1.67453555804745
"27041",1000,9834,11475,0,1,0.56455629788057
"27042",0,9834,11475,0,1,0.54881163609403
"27043",0,9834,11475,0,1,1.00006813560236
"27044",1000,9834,11475,0,1,1.02690327236315
"27045",1000,9834,11475,0,1,3.58215474629734
"27046",0,9834,11475,0,1,0.68421464806713
"27047",0,9834,11475,0,1,0.00111377514783984
"27048",0,9834,11475,0,1,4.3683473748653
"27049",0,9835,6838,0,1,0
"27050",2000,9836,3281,0,1,9.351397586535
"27051",3000,9836,3281,0,1,5.66010153660017
"27052",1000,9836,3281,0,1,2.08679047027319
"27053",0,9836,3281,0,1,2.03786243520765
"27054",0,9836,3281,0,1,7.28588315041885
"27055",1000,9836,3281,0,1,1.01917560075165
"27056",2000,9836,3281,0,1,3.20455472504364
"27057",0,9836,3281,0,1,0
"27058",1000,9836,3281,0,1,0.20086509506258
"27059",1000,9836,3281,0,1,1.86951928052363
"27060",0,9913,7580,11,1,1.63746150616527
"27061",1000,9913,7580,11,1,3.2049918274879e-11
"27062",1000,9913,7580,11,1,1.91635402526603
"27063",1000,9913,7580,11,1,1.09762327218805
"27064",1000,9914,6748,11,1,0
"27065",0,9914,6748,11,1,0
"27066",0,9914,6748,11,1,0
"27067",0,9914,6748,11,1,0
"27068",1000,9914,6748,11,1,0
"27069",0,9915,6374,11,1,0
"27070",0,9915,6374,11,1,0
"27071",1000,9916,11390,11,1,0
"27072",2000,9916,11390,11,1,0
"27073",1000,9916,11390,11,1,0
"27074",1000,9916,11390,11,1,0
"27075",1000,9917,2708,11,1,0
"27076",0,9917,2708,11,1,0.55645689433245
"27077",0,9917,2708,11,1,0.14643141843836
"27078",1000,9917,2708,11,1,0
"27079",0,9917,2708,11,1,0.77289394788559
"27080",0,9917,2708,11,1,0.71226489910725
"27081",1000,9917,2708,11,1,0
"27082",0,9917,2708,11,1,1.33845877157313
"27083",1000,9917,2708,11,1,0.11080315836233
"27084",1000,9917,2708,11,1,0.20237864112142
"27085",1000,9917,2708,11,1,1.11992496874585
"27086",0,9917,2708,11,1,0
"27087",1000,9917,2708,11,1,7.96172994199651e-09
"27088",1000,9917,2708,11,1,6.77200517884557e-11
"27089",1000,9917,2708,11,1,0.21689234531288
"27090",1000,9917,2708,11,1,0.0180231353222098
"27091",1000,9917,2708,11,1,0.67032004603564
"27092",0,9917,2708,11,1,1
"27093",1000,9917,2708,11,1,1.48905079911362
"27094",1000,9917,2708,11,1,0.00100090286687982
"27095",0,9917,2708,11,1,1.00050045143344
"27096",0,9917,2708,11,1,0
"27097",1000,9917,2708,11,1,0.67032004603564
"27098",3000,9922,3120,14,1,5.15565204557176
"27099",1000,9922,3120,14,1,5.65390904475451
"27100",1000,9922,3120,14,1,0.1338974651535
"27101",2000,9924,10867,16,1,0
"27102",0,9924,10867,16,1,1.54886708769346
"27103",1000,9925,11422,16,1,1.85210402303831
"27104",2000,9925,11422,16,1,7.72766673236481
"27105",1000,9925,11422,16,1,6.49656809248036
"27106",0,9925,11422,16,1,0.83523061404649
"27107",2000,9925,11422,16,1,3.47903749535653
"27108",1000,9925,11422,16,1,8.9233446565786
"27109",1000,9925,11422,16,1,7.8256939099159
"27110",1000,9925,11422,16,1,6.53037165793042
"27111",1000,9925,11422,16,1,9.3935607091121
"27112",1000,9925,11422,16,1,9.6537662299546
