0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.718139575187,225
0.5,0.726130507835,18
0.5,0.726130507835,18
0.5,0.726130507835,18
0.5,0.726130507835,18
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0.726227423312,151
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0.726227423312,151
0.5,0.660382274669,2001
0.5,0.660382274669,2001
0.5,0.660382274669,2001
0.5,0.660382274669,2001
0.5,0.660382274669,2001
0.5,0.660382274669,2001
0.5,0.660382274669,2001
0.5,0.660382274669,2001
0.5,0.660382274669,2001
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.85,0.643817148321,684
0.85,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.643817148321,684
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.85,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.643817148321,684
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0.643817148321,684
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0,0
0.5,0.726227423312,151
0.85,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.5,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0,0
0.85,0,0
0.85,0,0
0.85,0,0
0.85,0,0
0.5,0.726130507835,18
0.85,0,0
0.5,0.726130507835,18
0.5,0,0
0.85,0,0
0.5,0.726130507835,18
0.5,0.726130507835,18
0.85,0,0
0.5,0,0
0.5,0.726130507835,18
0.5,0,0
0.5,0.679042030784,2893
0.5,0.679042030784,2893
0.5,0.679042030784,2893
0.85,0.679042030784,2893
0.85,0.679042030784,2893
0.85,0.679042030784,2893
0.85,0.679042030784,2893
0.5,0.679042030784,2893
0.85,0.679042030784,2893
0.85,0.679042030784,2893
0.5,0.679042030784,2893
0.85,0.679042030784,2893
0.85,0.679042030784,2893
0.5,0.679042030784,2893
0.5,0.679042030784,2893
0.5,0.679042030784,2893
0.5,0.679042030784,2893
0.5,0.679042030784,2893
0.5,0.679042030784,2893
0.5,0.679042030784,2893
0.5,0.679042030784,2893
0.5,0.679042030784,2893
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.5,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.85,0.726227423312,151
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.85,0.726227423312,151
0.5,0.726227423312,151
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.5,0.684971277238,386
0.85,0.684971277238,386
